seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,3.79332,2020,"Figures are for the period from 1st January, 2020 to 31st December 2020",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,5.20855,2021,"Figures are for the period from 1st January, 2021 to 31st December 2021",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,6.80516,2022,"Figures are for the period from 1st January, 2022 to 31st December 2022",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,10.0671,59.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,190,POL,Poland,44.6741,2021,,Office of Electronic Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,190,POL,Poland,61.5795,2022,,Office of Electronic Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,8,11.5%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,0.53,2010,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,0.7,2011,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,0.9,2012,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,1.1,2013,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,1.353,2014,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,1.81,2015,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,2.3971,2016,Recalculated using the decimal system.,ANACOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,3.17313,2017,Recalculated using the decimal system.,ANACOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,4.61935,2018,Updated.,ANACOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,5.92571,2019,Updated.,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,9.6314,2020,,Autoridade Nacional de Comunicaçoes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,12.179,2021,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,191,PRT,Portugal,13.18,2022,,Autoridade Nacional de Comunicaçőes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.850981,6.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,192,PRY,Paraguay,2.43,2020,,"ITU Research, based on Conatel, Plan Nacional de Telecomunicaciones Paraguay 2021-2025, Tbl. 3.9.","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,1.8,2015,,Ministry of Transport and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.1,2016,,Ministry of Transport and Commuications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.1,2017,,Ministry of Transport and Commuications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.2,2018,,Ministry of Transport and Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.75,2019,,Ministry of Communications and Information Technology,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.89,2020,,Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,3.27,2021,Preliminary number for 2021 which is based on estimation to a certain degree. We have agreed with ITU to send an updated number later this year for 2021 based on improved methodology.,Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,196,QAT,Qatar,2.918,2022,Improved calculation methodology implemented in 2022,Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.649,18.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,2.9,2011,,National Authority for Management and Regulation in Communications of Romania,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,2.9,2012,,National Authority for Management and Regulation in Communications of Romania,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,3.2,2013,,National Authority for Management and Regulation in Communications of Romania,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,3.6,2014,,National Authority for Management and Regulation in Communications of Romania,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,4.5,2015,,National Authority for Management and Regulation in Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,4.3,2016,Break in series: one operator revised data from this year.,National Authority for Management and Regulation in Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,5.1,2017,,ANCOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,200,ROU,Romania,6,2018,,ANCOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
